objname,e_mod0,mod0,v_gsr,mod_mpc
PGC869197,0.024,37.518,23602.9,318.8599693
PGC994819,0.18,36.22,,175.3880502
PGC998264,0.09,36.95,22941.3,245.4708916
PGC1059326,0.54,34.16,2701.8,67.92036326
PGC1114283,0.022,36.492,13497.3,198.7925021
PGC1124612,0.12,37.77,31377.5,358.0964371
PGC1160052,0.12,37.11,27136.1,264.2408757
PGC1172545,0.12,37.54,32350.9,322.1068791
PGC1258718,0.061,35.507,8980.1,126.2990256
PGC1392929,0.038,35.903,10913.7,151.5653756
PGC1506233,0.041,35.632,8478.3,133.7827134
PGC1809186,0.346,35.066,9386.2,103.086074
PGC1824266,0.035,30.23,404.8,11.11731727
PGC2601822,0.2,28.66,253,5.395106225
PGC2793293,0.2,34.348,4478.2,74.06277837
PGC2798836,0.45,33.34,,46.55860935
PGC2798844,0.47,33.15,,42.65795188
PGC2798867,0.44,33.24,,44.46312675
PGC2801026,0.033,26.416,95.1,1.919552524
PGC2801052,0.2,28.34,229.7,4.655860935
PGC2802467,0.09,24.39,,0.755092228
PGC2802561,0.11,24.86,,0.937562007
PGC2802598,0.12,24.31,,0.727779805
PGC2802601,0.17,25.01,,1.00461579
PGC2802602,0.19,24.64,,0.847227414
PGC2807061,0.14,26.12,142.4,1.674942876
PGC2807102,0.17,28.286,239.3,4.541507126
PGC2807103,0.05,27.64,206.7,3.372873087
PGC2807133,0.107,27.86,,3.732501578
ANDROMEDA06,0.058,24.463,-168.9,0.78090823
PGC2807155,0.054,24.573,-96.1,0.821485685
PGC2807157,0.024,27.034,63,2.551526011
PGC2832111,0.224,30.699,,13.79748721
PGC3081460,0.154,36.579,12712.4,206.9188233
PGC3097690,0.2,28.891,275.4,6.000673539
PGC3097691,0.042,24.455,-24.1,0.778036551
PGC3097727,0.022,28.157,,4.279568675
ANDROMEDA05,0.059,24.39,-223.1,0.755092228
PGC3097827,0.029,27.859,-24.5,3.730783093
PGC3097828,0.02,27.747,,3.543235349
PGC3108973,0.12,38.58,48464.5,519.9959965
PGC3114934,0.11,37.85,35904.5,371.5352291
ESO252-001,0.2,29.11,,6.637430704
SDSSJ003709.59-011222.4,0.2,40.06,93153,1028.016298
2MASXJ03052260+0051346,0.11,38.03,35410.1,403.645393
SDSSJ205036.66-002115.2,0.14,39.94,77825.7,972.7472238
SDSSJ211531.80-002116.5,0.14,39.21,59325.4,695.0243176
2MASXJ00024910+0045055,0.12,37.28,26117.1,285.7590543
2MASXJ01415126-0052365,0.12,37.43,28073.9,306.1963434
2MASXJ01270614+1906587,0.03,36.1,13035.9,165.9586907
2MASXJ01454460-5605518,0.114,37.831,26264.9,368.2985423
2MASXJ03372260-3302350,0.112,35.733,11584.4,140.152226
2MASXJ09591870-1928233,0.098,34.18,3438.9,68.54882265
2MASXJ13524703+0518496,0.097,37.919,25156.6,383.5305825
SDSSJ212342.95-005035.0,0.03,37.2,18904.4,275.4228703
6dFJ0956376-092911,0.098,29.869,425.8,9.414559402
SDSSJ004632.24+005017.4,0.11,38.14,39238.7,424.6195639
SDSSJ010743.60-010222.1,0.11,38.79,52369.5,572.796031
SDSSJ012648.45-011417.3,0.04,37.03,17268.8,254.6830253
SDSSJ215558.49-010413.0,0.1,37.6,21706.3,331.1311215
APPLES1,0.5,29.6,651.9,8.317637711
GOODSJ123649.72+621313.4,0.25,41.39,142369,1896.705921
GOODSJ123655.57+621245.9,0.22,43.11,237250,4187.935651
ANDROMEDA17,0.057,24.349,-68,0.740968934
HIPASSJ1348-37,0.045,28.761,440.3,5.651971978
[RGK2003]J010858.96+000024.8,0.2,38.99,56131,628.0583588
PGC041782,0.081,31.119,1455.6,16.74171714
MS1008.1-1224:PPP001719,0.32,40.25,89756,1122.018454
CENTAURUSN,0.032,27.822,,3.667752316
[HS98]117,0.022,27.996,78.9,3.973745051
IKN,0.015,27.87,-34.5,3.749730022
SAGITTARIUS_DWARF_SPHEROIDAL,0.15,17.1,169,0.02630268
ANDROMEDA09,0.069,24.427,-32.8,0.768068581
CANES_VENATICI_DWARF,0.046,21.653,69.3,0.214091783
BOOTES2,0.06,18.1,-116.4,0.041686938
BOOTES1,0.067,19.096,108.8,0.065947753
UMA1,0.079,19.953,-7.3,0.097858826
UMA2,0.3,17.5,-33.2,0.031622777
SDSSJ1049+5103,0.335,18.108,35.4,0.041840802
COMA,0.088,18.152,81.8,0.042697259
CANES_VENATICI_2,0.054,21.003,-95.4,0.158708432
HERCULES,0.118,20.801,144.8,0.144610557
LEO4,0.06,20.957,10.2,0.155381747
BOOTES3,0.01,18.35,240.1,0.046773514
LEO5,0.12,21.25,58.7,0.177827941
SEGUE2,0.082,17.727,42.3,0.035107508
WMMA080,0.14,37.21,10931.1,276.6941645
[CKT2009]D0939+71,0.157,27.83,,3.681289736
ANDROMEDA18,0.048,25.594,-134.7,1.314619288
ANDROMEDA19,0.147,24.827,67.6,0.923421538
ANDROMEDA20,0.142,24.362,,0.745418213
ANDROMEDA10,0.077,24.046,8,0.644465985
ANDROMEDA14,0.291,24.369,-325.9,0.747825035
ANDROMEDA11,0.051,24.332,-296.8,0.735190692
ANDROMEDA12,0.143,24.625,-393,0.841395142
ANDROMEDA13,0.054,24.618,-24.5,0.838687171
ANDROMEDA16,0.045,23.707,-211.3,0.551315243
[CKT2009]D0934+70,0.251,27.4,,3.01995172
[CKT2009]D0944+69,0.156,27.911,,3.821202032
[CKT2009]D0955+70,0.191,27.69,,3.451437393
[CKT2009]D1006+67,0.075,27.793,,3.619095139
[CKT2009]D1014+68,0.11,27.92,,3.837072455
[CKT2009]D1041+70,0.087,27.84,,3.698281798
[CKT2009]D0926+70,0.078,27.66,,3.404081897
[CKT2009]D0944+71,0.042,27.677,76.5,3.430836328
[CKT2009]D1015+69,0.121,27.96,,3.908408958
PISCES2,0.2,21.3,-75.4,0.181970086
SEGUE3,0.083,16.133,35.7,0.016850004
DDO169NW,0.13,28.18,324.4,4.32513831
SCL-DE1_GC1,0.12,28.17,,4.305266105
[KKH2007]J1219+4705,0.322,30.485,,12.5025903
ANDROMEDA23,0.057,24.36,-85.4,0.744731974
ANDROMEDA24,0.1,24.77,,0.899497582
ANDROMEDA25,0.141,24.496,81,0.792866375
ANDROMEDA26,0.117,24.409,,0.76172814
ANDROMEDA27,0.158,24.602,-355,0.832530207
ANDROMEDA21,0.07,24.608,-163.6,0.834833754
ANDROMEDA22,0.07,24.66,3.2,0.855066713
ALFAZOAJ1952+1428,0.099,29.62,467.3,8.394599865
GALAXY,0.039,14.571,,0.008207294
ANDROMEDA30,0.26,24.17,48.1,0.682338694
CANIS_MAJOR_DWARF,0.12,14.406,,0.007606765
[QQH97]J234014.21+261211.8,0.039,36.146,10374.2,169.5118252
[HM92c]230149-3736.8,0.043,38.425,30279.4,484.1723676
SCPJ110136.37-060631.6,0.04,36.548,11841.2,203.98583
NSFJ235412.09+272432.3,0.03,35.25,7372.7,112.2018454
NSFJ022743.32+281037.6,0.04,35.81,10560.7,145.2111618
SDSSJ121438.73+121347.7,0.09,37.556,19124.8,324.4890157
SDSSJ010934.78+004215.9,0.236,34.258,60030.1,71.05587634
ANDROMEDA31,0.12,24.4,15.9,0.758577575
ANDROMEDA32,0.14,24.45,-181.3,0.776247117
SKHV302,0.1,24.23,,0.701455298
SKHV108,0.57,24.4,,0.758577575
[SVA2008]M33EC1,0.15,24.75,-18.7,0.891250938
ANDROMEDA33,0.18,24.49,-216.1,0.790678628
GHOSTS1,0.335,30.396,,12.0005182
IC3032,0.075,30.866,1122.5,14.90047112
M101DF1,0.12,29.02,,6.367955209
M101DF3,0.085,29.07,,6.516283941
M101DF2,0.075,29.19,,6.886522963
PGC039331,0.053,31.279,-36.8,18.02187612
SCLMMDW1,0.32,27.98,,3.944573021
SDSSJ121551.05+473256.1,0.262,30.341,,11.70038089
[LLH2012]41,0.044,31.315,,18.32314422
PGC5067952,0.36,41.65,,2137.96209
PGC5067955,0.1,41.77,,2259.43577
PGC5067979,0.13,38.82,,580.7644175
PGC5067980,0.16,40.32,,1158.777356
PGC5068230,0.051,35.626,9474.5,133.4135683
H-ZSNSJ022853.88+011624.2,0.24,43.44,,4875.284901
SCPJ140159.90+050459.6,0.2,43.85,,5888.436554
SCPJ135711.96+042026.9,0.14,43.52,,5058.24662
SDSSJ021705.50+001649.0,0.11,38.58,81555.8,519.9959965
SDSSJ212139.25+005340.7,0.22,40.42,89440.2,1213.38885
SDSSJ213511.76+000947.1,0.14,39.81,79025.9,916.2204901
SDSSJ221927.32+002939.9,0.14,39.58,65230.7,824.138115
SDSSJ000758.69+003817.4,0.13,40.06,,1028.016298
SDSSJ211120.85-002643.3,0.12,38.55,42954.6,512.861384
SDSSJ204721.99-011511.8,0.15,39.49,,790.678628
SDSSJ204810.37-011017.1,0.11,38.46,,492.0395357
SDSSJ204853.05+001128.0,0.12,37.46,,310.4559588
SDSSJ002713.69+010714.2,0.16,39.84,64061.3,928.9663868
SDSSJ020452.97-001935.2,0.17,40.59,,1312.199899
SDSSJ024204.98-003226.9,0.12,38.92,54113.1,608.1350013
SDSSJ225648.34+002403.9,0.15,40.13,87227.7,1061.695557
SDSSJ032021.70-005308.0,0.13,39.24,,704.693069
SDSSJ220341.21+003410.3,0.12,38.08,,413.047502
SDSSJ012137.62-005838.0,0.11,38.69,49672.9,547.0159629
SDSSJ015951.03+003826.2,0.12,38.65,,537.0317964
SDSSJ021814.72+004747.6,0.12,39.3,63923,724.4359601
SDSSJ221616.63+004229.2,0.13,39.56,75045.1,816.5823714
SDSSJ221841.16+003821.1,0.12,39.54,69446.4,809.0958992
SDSSJ011049.19+010028.4,0.14,39.83,,924.6981739
SDSSJ033348.97+004233.6,0.2,40.89,,1506.607066
SDSSJ033637.49+010445.0,0.13,39.49,,790.678628
SDSSJ221310.25+010302.0,0.13,40.06,,1028.016298
SDSSJ020403.84-002157.0,0.17,40.12,83277.7,1056.817509
SDSSJ004857.05-005420.6,0.16,40.51,,1264.736347
SDSSJ023354.13+001650.6,0.17,40.67,109014,1361.444682
SDSSJ233759.60+003831.6,0.14,40.03,,1013.911386
SDSSJ235932.26+004413.8,0.11,38.59,48670.9,522.396189
SDSSJ012606.80+004036.8,0.15,40.33,,1164.126029
SDSSJ205019.78-004931.0,0.21,41.02,,1599.558029
SDSSJ031833.83+000724.1,0.11,38.05,,407.3802778
SDSSJ032922.06-010540.9,0.15,40.13,,1061.695557
SDSSJ205024.61-001004.4,0.12,39.11,,663.7430704
SDSSJ221243.86-000205.7,0.13,39.37,,748.1695005
SDSSJ000928.47+010917.7,0.21,41.13,123355,1682.674061
SDSSJ001300.13+001453.6,0.11,38.04,36447,405.5085354
SDSSJ001423.59+001959.0,0.11,38.63,46951.3,532.1082593
SDSSJ011135.03-000021.2,0.12,40.03,,1013.911386
SDSSJ215108.69-005034.6,0.14,40.31,,1153.453258
SDSSJ231633.32-003947.5,0.11,39.09,56019.5,657.6578374
SDSSJ021902.54-001622.2,0.13,40.06,84068.1,1028.016298
SDSSJ000713.58+002056.3,0.13,39.87,,941.8895965
SDSSJ001303.73-003712.5,0.14,40.2,88560.9,1096.478196
SDSSJ213115.60-010325.2,0.15,40.48,93423.6,1247.383514
SDSSJ010445.70+003050.1,0.18,40.19,92802.4,1091.440336
SDSSJ204155.88+010531.2,0.13,39.79,,907.8205302
SDSSJ212451.95+002308.2,0.21,41.2,,1737.800829
SDSSJ215216.47+001601.5,0.13,39.15,,676.0829754
SDSSJ235552.64+005237.2,0.14,40.26,,1127.197456
SDSSJ223603.21-002204.5,0.16,39.9,,954.992586
SDSSJ004524.41+010432.1,0.12,39.26,,711.2135137
SDSSJ021706.20+003205.4,0.14,40.3,,1148.153621
SDSSJ001718.34-001526.1,0.12,39.49,,790.678628
SDSSJ205644.66+002430.0,0.2,41.16,,1706.082389
SDSSJ213256.12-004159.2,0.12,39.02,54173.8,636.7955209
SDSSJ215218.98+002818.9,0.13,39.27,61485.4,714.4963261
SDSSJ001900.83-001653.4,0.14,40.39,,1196.740531
SDSSJ032821.68-001933.9,0.13,39.5,,794.3282347
SDSSJ020950.39-000342.3,0.12,39.26,63827.7,711.2135137
SDSSJ025040.16-000357.5,0.18,40.44,108278,1224.616199
SDSSJ024050.12+005935.3,0.2,41.42,,1923.091729
SDSSJ204019.25-000025.8,0.15,40.72,,1393.156803
SDSSJ231351.60+011525.2,0.15,39.96,81815.8,981.747943
SDSSJ221355.96+010511.4,0.19,40.67,,1361.444682
SDSSJ235005.02-005517.0,0.12,38.99,55924.2,628.0583588
SDSSJ231120.91-003631.1,0.19,41.19,117348,1729.816359
SDSSJ024136.04+001218.1,0.2,40.87,,1492.79441
SDSSJ024456.67+001212.5,0.15,41.07,,1636.816521
SDSSJ222102.64-004454.2,0.13,39.37,64591.4,748.1695005
SDSSJ021404.48-001420.6,0.12,37.84,35328.4,369.8281798
SDSSJ035012.89-001424.9,0.16,40.01,,1004.61579
H-ZSNSJ074855.70+100606.3,0.25,40.85,126695,1479.108388
[PDG95]J224418.86+000648.5,0.44,40.88,113461,1499.684836
[K95]J025730.70-014119.8,0.41,40.01,71943.7,1004.61579
SDSSJ081906.57+074321.2,0.47,41.5,116190,1995.262315
H-ZSNSJ104850.96+000330.4,0.48,41.96,170745,2466.039337
H-ZSNSJ082413.33+032458.5,0.45,41.06,146754,1629.296033
H-ZSNSJ134556.16+022653.7,0.45,41.41,148358,1914.255925
H-ZSNSJ124835.19-004603.0,0.64,42.44,196580,3076.096815
H-ZSNSJ153011.25+055527.0,0.6,41.55,134948,2041.737945
H-ZSNSJ134827.22+022746.6,0.47,41.07,128874,1636.816521
[GC96]J101020.28-123309.2,0.36,40.6,128729,1318.256739
[GC96]J120039.43-001602.4,0.4,41.78,170774,2269.864852
[GC96A]J115033.54+102646.7,0.47,41.7,128832,2187.761624
SCPJ082405.21+041122.6,0.43,40.53,95792.1,1276.438809
SCPJ082352.67+040844.0,0.65,42.48,173438,3133.285724
SCPJ104857.61+003150.0,0.46,41.12,134771,1674.942876
SCPJ105552.98-035902.3,0.51,41.34,174032,1853.531623
SCPJ105731.52-031348.3,0.57,41.72,124570,2208.004733
SCPJ134709.90+022357.5,0.48,42.83,248790,3681.289736
H-ZSNSJ170748.26+440126.2,0.33,41.34,132090,1853.531623
H-ZSNSJ123704.27+622624.9,0.32,41.65,150008,2137.96209
H-ZSNSJ045611.63-034126.0,0.17,43.21,257733,4385.306978
H-ZSNSJ045856.32-035929.4,0.11,41.71,161796,2197.859873
H-ZSNSJ082138.13+032510.5,0.17,42.88,233694,3767.03799
H-ZSNSJ045514.27-055144.8,0.53,42.59,173785,3296.097122
H-ZSNSJ045830.23-031604.0,0.91,43.78,228652,5701.642723
H-ZSNSJ045936.57-030934.6,0.52,41.23,158800,1761.976046
H-ZSNSJ045937.31-030901.6,0.44,38.58,53872.8,519.9959965
H-ZSNSJ082157.14+035335.7,1.02,43.65,164744,5370.317964
H-ZSNSJ082350.03+032852.8,0.45,39.49,53818.9,790.678628
H-ZSNSJ082402.51+040733.1,0.94,42.48,110781,3133.285724
H-ZSNSJ105555.93-035648.2,0.52,41.25,140756,1778.27941
H-ZSNSJ105651.48-035836.9,0.62,41.05,131763,1621.810097
H-ZSNSJ105719.23-035451.7,0.67,42.26,194719,2831.391996
H-ZSNSJ105356.22-033910.0,0.2,40.62,107779,1330.454418
H-ZSNSJ105615.02-041521.5,0.11,41.29,131762,1811.340093
H-ZSNSJ105716.38-033359.2,0.17,41.61,149751,2098.939884
H-ZSNSJ105721.51-031449.9,0.19,42.45,191723,3090.295433
H-ZSNSJ134336.92+021930.6,0.15,41.47,128870,1967.88629
H-ZSNSJ134620.89+020240.4,0.19,42.05,191827,2570.395783
H-ZSNSJ134744.72+022057.2,0.14,42.53,224806,3206.269325
MSACSSJ092016.00+003339.6,0.08,38.5,44815.5,501.1872336
EROSJ110115.76-114515.2,0.11,38.08,37009,413.047502
EROSJ115700.46-112638.6,0.13,38.25,35833.6,446.6835922
SDSSJ230017.30-000515.4,0.24,38.72,54695.3,554.625713
H-ZSNSJ023354.39+003255.6,0.23,41.61,137921,2098.939884
H-ZSNSJ023035.62+010943.3,0.3,42.92,278827,3837.072455
H-ZSNSJ041403.88+041755.0,0.19,41.34,140863,1853.531623
SDSSJ233153.01+000933.5,0.2,39.85,84063.4,933.2543008
SCPJ152306.31+293931.9,0.97,43.56,278908,5152.286446
SCPJ140200.95+050059.2,0.11,41.8,165464,2290.867653
SDSSJ140151.41+045312.5,0.12,42.26,201140,2831.391996
SCPJ135704.54+043059.8,0.09,41.66,153168,2147.830474
SDSSJ215647.63+001901.3,0.12,38.19,38605.4,434.5102242
NSFJ033923.74+350249.0,0.89,31.84,973.9,23.33458062
SDSSJ030711.02+010711.9,0.14,38.18,38895,432.513831
SDSSJ223041.15-004634.4,0.12,37.26,27068,283.1391996
SDSSJ010821.96-000546.6,0.13,40.33,87009.8,1164.126029
SDSSJ025032.13+004826.4,0.12,39.31,57303.9,727.7798045
SDSSJ033048.96-011415.4,0.11,38.41,47939.1,480.8393484
SDSSJ215704.19-001324.4,0.12,37.93,32610.8,385.4783577
SDSSJ030421.26-010347.0,0.11,37.98,37311.4,394.4573021
SDSSJ014559.73+011144.5,0.12,39.05,48016.9,645.654229
SDSSJ023628.25+003042.6,0.14,39.93,77543.8,968.2778563
SDSSJ214000.48-000002.9,0.12,38.46,30132.2,492.0395357
SDSSJ223132.21-002937.2,0.15,39.8,75089.1,912.0108394
SDSSJ231842.19-011216.7,0.22,40.34,90313.5,1169.499391
SDSSJ011619.85-004846.4,0.18,40.58,104990,1306.170888
SDSSJ215548.23+011052.7,0.15,39.65,66191.2,851.1380382
SDSSJ222315.50+001513.3,0.15,39.77,77563,899.4975815
SDSSJ222805.78-010731.1,0.15,39.41,72090.2,762.07901
SDSSJ002700.27-003511.8,0.13,38.34,41115.6,465.5860935
SDSSJ014742.71+001226.2,0.25,40.77,89983.8,1425.607594
SDSSJ030111.99-003313.5,0.12,38.88,17981.9,597.0352866
[PDG95]J024002.10-013715.8,0.44,40.28,111529,1137.627286
APMUKS(BJ)B141934.25+021314.0,0.02,35.27,,113.2400363
APMUKS(BJ)B051529.79-235009.8,0.04,35.65,,134.8962883
APMUKS(BJ)B124225.40-061107.2,0.16,38.1,44866,416.8693835
APMUKS(BJ)B033926.36-005631.5,0.12,37.99,37921.2,396.2780343
APMUKS(BJ)B001911.19-003608.1,0.12,38.76,52286.9,564.9369748
APMUKS(BJ)B231730.59-001946.5,0.12,37.94,33172.4,387.2576449
APMUKS(BJ)B002819.57-005941.4,0.11,37.97,35336.3,392.6449354
[PPG94]023732.30-014657.6,0.42,40.19,112128,1091.440336
[PPG94]101617.23+510723.4,0.49,40.48,127454,1247.383514
[PPG94]114725.33+105938.6,0.49,40.57,106048,1300.169578
[WM92]212426.8-614612,0.043,37.62,22406.6,334.19504
CL0303+1706:[DG92]074,0.43,41.23,125957,1761.976046
DEEP2_41100811,0.47,42.98,245191,3944.573021
PISCES1,0.348,19.513,,0.079909792
HYDRA2,0.16,20.64,129.7,0.134276496
PEGASUS3,0.112,21.634,-62.9,0.21222669
RETICULUM2,0.15,17.45,-90.6,0.030902954
ERIDANUS2,0.098,22.82,-66.9,0.366437575
HOROLOGIUM1,0.173,19.6,-26.7,0.083176377
PHOENIX2,0.206,19.75,,0.089125094
GRUS1,0.2,20.4,-186.4,0.120226443
ERIDANUS3,0.173,19.8,,0.091201084
TUCANA2,0.141,18.8,-204.9,0.057543994
HOROLOGIUM2,0.2,19.46,,0.077983011
HYDRA1,0.051,15.519,-55.4,0.012699891
SCLMMDW2,0.21,27.47,,3.118889584
CENA-MM-DW8,0.2,27.7,,3.467368505
CENA-MM-DW9,0.2,27.9,,3.801893963
NGC5496,0.268,31.774,1500.4,22.6360164
NGC5584,0.034,32.252,1626.5,28.20979954
NGC5719,0.265,32.114,1715.9,26.4728074
VIRGOUDF1,0.04,31.22,,17.53880502
AQUARIUS2,0.07,20.16,40.9,0.107646521
KIM2,0.098,20.08,,0.103752842
MADCASHJ074238+652501DW,0.26,27.65,,3.388441561
MAGLITESJ0644-5953,0.14,18.3,,0.045708819
UGC00272,0.176,33.723,3988.3,55.53924862
NGC0941,0.4,31.71,1614.7,21.97859873
NGC4421,0.45,30.7,1506.4,13.80384265
NGC4666,0.277,30.825,1432.7,14.62177174
PGC035705,0.54,32.41,1484.2,30.33891184
NGC0955,0.278,31.805,1499.1,22.96148648
NGC1299,0.354,31.994,2280.6,25.04955413
IC3521,0.257,31.177,526.4,17.19491368
NGC4483,0.055,31.1,819.4,16.59586907
PGC040747,0.107,31.072,,16.3832478
CRATER2,0.02,20.35,-74.3,0.117489755
VIRGO_CLUSTER,0.017,31.013,,15.94409965
[C2006]J122648.1+132117.5,0.12,31,,15.84893192
[C2006]J122642.1+132233.0,0.17,30.9,,15.13561248
[C2006]J122620.1+123425.3,0.11,30.9,,15.13561248
NGC6809,0.05,13.58,212.8,0.00519996
NGC1866,0.01,18.5,,0.050118723
PGC2802610,0.09,24.53,-155.2,0.805378441
NGC6715,0.2,17.11,170.9,0.026424088
NGC6819,0.102,11.855,,0.002349633
NGC6791,0.063,13.084,,0.004138091
ESO300-014,0.267,30.036,834.8,10.167168
NGC4259,0.45,33.78,2393.3,57.01642723
PGC040059,0.063,31.781,680.9,22.70910404
IC3292,0.048,30.967,655.1,15.60989565
NGC4417,0.046,30.997,752.2,15.82705093
PGC041180,0.196,31.015,1324.4,15.95879147
NGC4489,0.041,30.915,901.4,15.24052754
NGC4488,0.45,29.53,914.1,8.053784412
NGC4531,0.22,30.887,58.3,15.04527049
IC3501,0.047,31.038,1567,16.12872362
PGC041959,0.217,30.933,232,15.367386
IC3633,0.059,31.03,1916.9,16.06941253
IC3635,0.059,31.112,1514.2,16.68783511
NGC4598,0.45,32.17,1899.4,27.16439269
NGC4620,0.3,31.617,1080.3,21.05716984
PGC042442,0.051,31.03,1669,16.06941253
NGC2573,0.54,32.02,2257.4,25.3512863
NGC1473,0.4,31.34,1218.7,18.53531623
ESO015-001,0.298,31.327,1472.4,18.42468196
ESO085-014,0.54,31.31,1215.8,18.28100216
ESO005-004,0.359,32.038,1687.1,25.56230427
ESO090-015,0.268,32.297,1454.1,28.80049817
ESO060-019,0.38,31.63,1226.5,21.18361135
ESO091-003,0.14,31.51,1682,20.04472027
ESO019-003,0.275,32.119,1811.5,26.53383352
ESO037-005,0.4,31.48,948,19.7696964
IC3104,0.015,26.86,242.5,2.355049284
ESO040-007,0.4,32.02,2491.6,25.3512863
ESO009-001,0.4,32.54,2396.5,32.21068791
IC4595,0.365,32.872,3274.7,37.53185242
ESO138-013,0.4,31.79,2611.2,22.80342072
IC4633,0.352,32.283,2793.6,28.61541179
ESO026-001,0.4,30.55,2628.2,12.88249552
ESO107-015,0.4,32.81,3267.9,36.47539469
IC5084,0.39,33.69,3051,54.70159629
NGC6943,0.15,32.238,3011.2,28.02850928
ESO107-016,0.4,32.49,1704.7,31.47748314
IC5120,0.4,32.86,3227.3,37.32501578
ESO011-005,0.4,33.25,2825.9,44.66835922
ESO048-017,0.4,31.87,2784.2,23.65919697
IC5333,0.4,32.27,1903.2,28.44461107
ESO012-010,0.346,33.574,1786.4,51.85611777
HIPASSJ1247-77,0.115,27.646,227.4,3.382205567
UGC03787,0.077,35.914,8468.9,152.3351063
NGC4440,0.45,31.19,670.1,17.29816359
PGC041723,0.042,31.294,780.3,18.14679779
NGC4503,0.45,30.35,1296.8,11.74897555
NGC4623,0.047,31.172,1726.1,17.15536648
NGC4629,0.54,32.59,1019.6,32.96097122
PGC043341,0.54,31.49,1413.8,19.86094917
NGC7503,0.114,36.428,13364.6,193.0189728
PGC2017209,0.2,24,-199.7,0.630957344
NGC4824,0.2,35.294,7103.1,114.4985535
PGC044596,0.2,35.239,6044.7,111.6349032
PGC376039,0.033,36.567,13301.8,205.7785013
PGC027776,0.2,33.451,3060.4,49.00044228
[MJB2015]DW1335-29,0.2,28.5,,5.011872336
GAIA1,0.2,13.3,,0.004570882
GAIA2,0.2,13.7,,0.005495409
ESO293-034,0.4,31.6,1477,20.89296131
UGC00054,0.54,34.32,4441.3,73.11390835
NGC0007,0.3,31.571,1502,20.61579087
ESO293-045,0.4,32.17,1428.5,27.16439269
PGC001288,0.096,33.437,3788.6,48.68554097
UGC00196,0.54,33.74,5334.4,55.97576015
ESO150-005,0.4,30.68,1354.3,13.67728826
UGC00256,0.361,33.404,5371.7,47.95125741
ESO294-010,0.021,26.447,68.8,1.94715265
UGC00288,0.044,29.17,373.9,6.823386941
IC1553,0.37,32.539,2932.6,32.19585776
IC1555,0.348,31.247,1538.7,17.75824323
IC1558,0.28,29.93,1560,9.682778563
NGC0191,0.05,34.935,6135.4,97.05099672
UGC00392,0.4,32.15,1587.3,26.91534804
ESO079-005,0.287,31.438,1597.6,19.39099079
NGC0216,0.4,30.3,1555,11.48153621
PGC002492,0.54,32.06,1584.6,25.82260191
PGC002544,0.07,29.275,415.5,7.161434102
NGC0232,0.03,34.6,6693.6,83.17637711
PGC002726,0.099,36.121,11316.9,167.5714393
ESO540-030,0.022,27.625,247.6,3.349654392
ESO540-032,0.021,27.793,245.2,3.619095139
NGC0274,0.47,31.427,1786.9,19.29301047
NGC0289,0.275,31.589,1608.5,20.78739172
PGC003183,0.54,33.09,4949.7,41.49540426
NGC0298,0.54,32.18,1809.7,27.28977783
IC1601,0.16,35.37,3746.4,118.5768748
UGC00608,0.4,32.83,2934.4,36.81289736
ESO541-005,0.54,33.11,1967.6,41.87935651
ESO351-030,0.044,19.628,76.4,0.084255838
UGC00622,0.355,32.834,2892.8,36.88077172
IC1610,0.049,34.337,5655.3,73.68854816
PGC004143,0.54,32.43,1927.1,30.61963434
PGC004222,0.07,34.59,5724.9,82.79421637
UGC00748,0.54,34.46,5008.6,77.98301105
UGC00825,0.54,34.53,5511.6,80.53784412
NGC0477,0.03,34.82,6017.5,92.04495718
UGC00909,0.347,34.619,5235,83.90734899
ESO352-057,0.014,34.614,5638.6,83.71436744
PGC005341,0.057,33.29,2000.9,45.49880602
PGC005329,0.54,32.01,2042.7,25.23480772
UGC01020,0.54,32.99,2694.2,39.62780343
ESO476-010,0.263,31.679,1584,21.6670607
NGC0551,0.352,34.043,5339.7,64.35762368
UGC01070,0.4,31.75,2964.1,22.38721139
NGC0634,0.046,34.399,5073.8,75.82283176
PGC006703,0.54,32.16,1447.1,27.03958364
IC1735,0.083,35.747,11495.7,141.0587399
PGC006864,0.358,33.228,2155.4,44.21809211
UGC01333,0.094,37.08,17780.3,260.615355
PGC006898,0.54,32.79,1665.3,36.14098626
PGC006966,0.348,34.157,5039.2,67.8265926
NGC0721,0.346,33.736,5736.9,55.8727439
NGC0748,0.21,34.34,5337.7,73.79042301
NGC0755,0.258,31.487,1635.5,19.8335292
PGC007299,0.03,36.7,13801.1,218.7761624
NGC0779,0.168,31.441,1408.2,19.41779894
NGC0809,0.038,34.722,5347.9,87.98324994
UGC01567,0.346,36.096,9162.7,165.6532649
IC0210,0.37,31.509,1934.8,20.03549146
PGC008295,0.347,31.42,2011.3,19.23091729
UGC01703,0.03,28.171,157.5,4.30724921
ESO544-030,0.4,30.72,1579.6,13.93156803
ESO544-031,0.18,35.94,15868.4,154.1700453
IC1788,0.07,33.28,3447.1,45.28975799
PGC008778,0.364,34.706,6174,87.33734791
PGC008796,0.02,36.01,11127.1,159.2208727
IC0219,0.048,34.44,5042.4,77.26805851
ESO545-003,0.266,31.879,1556.2,23.75745963
ESO545-002,0.262,31.551,1575.5,20.42678416
ESO545-005,0.263,32.36,2301.4,29.6483139
NGC0895,0.2,32.74,2294.9,35.31831698
UGC01820,0.347,33.105,4065.1,41.78303666
