Objectname,distance_modulus,v_gsr,distance_mpc
NGC6323,35.147,7985,107.0039969
UGC10854,33.466,3014.2,49.34009712
UGC10858,34.743,5637.5,88.83825104
UGC10887,32.82,2026.8,36.64375746
UGC11021,34.612,5367.3,83.63729916
UGC11060,34.115,4842.8,66.52731562
UGC11064,35.046,7221.7,102.1409752
UGC11260,35.2,6384.7,109.6478196
UGC11328,34.816,5861.7,91.87556017
NGC6662,34.77,5515.2,89.94975815
NGC6801,33.228,4586.1,44.21809211
UGC11961,34.287,4384.1,72.01119202
IC2513,32.7,2649.8,34.67368505
PGC029086,30.86,495.4,14.85935642
ESO428-009,32.821,2028.6,36.66063642
PGC017395,32.326,2590,29.18770848
PGC085610,35.28,8187.5,113.7627286
PGC086285,33.199,2789.6,43.63148556
PGC085551,35.836,8928.7,146.9602899
ESO410-005,26.438,29.1,1.939099079
PGC002590,24.18,-150.9,0.685488226
UGC01162,36.184,11257.8,172.5043297
UGC01650,34.41,4716.8,76.207901
UGC02194,33.76,5600.1,56.49369748
UGC02801,34.537,6105.7,80.79788637
PGC013146,31.463,1935,19.61552788
NGC1380B,31.522,1628,20.15579813
NGC1533,31.431,622.1,19.32858226
PGC016850,31.82,1842.6,23.1206479
ESO119-016,32.5,783.7,31.6227766
UGC03423,33.99,4416.9,62.80583588
ESO308-022,29.86,611.2,9.375620069
ESO491-015,32.805,2477.2,36.39150361
UGC03763,35.531,7143.4,127.7026766
NGC2525,30.93,1397.9,15.34616983
NGC2921,33.48,2758.8,49.65923215
PGC028759,27.921,206.9,3.838839899
NGC3056,30.884,758.1,15.02449903
ESO437-067,29,2977.9,6.309573445
NGC4205,30.94,1549.4,15.41700453
NGC4255,32.29,1893.4,28.70780582
NGC4260,32.8,1709.3,36.30780548
NGC4309,32.134,968.6,26.71775727
PGC040115,31.857,1029.5,23.5179791
NGC4377,31.217,1311.3,17.51459099
NGC4391,31.877,1436,23.73558828
PGC040636,31.2,2428.8,17.37800829
UGC07557,30.979,861.1,15.69639792
NGC4445,31.284,285.4,18.06342083
UGC07580,30.996,538.5,15.81976399
PGC041156,31.118,391.1,16.73400907
NGC4528,30.967,1314.6,15.60989565
IC3490,31.091,188.8,16.5272273
PGC042046,30.975,1360.1,15.6675107
IC3602,31.207,1216.1,17.43411876
NGC4608,31.53,1786.8,20.23019179
NGC4842:,35.417,7245.7,121.1713649
IC3957,35.375,6373.5,118.8502227
UGC08114,32.14,1965,26.79168325
NGC5016,33.33,2617.4,46.34469197
NGC5193,33.235,3567.7,44.36086439
UGC09279,33.99,4163.5,62.80583588
UGC09401,35.21,5679.2,110.153931
IC4536,31.7,2238.6,21.87761624
UGC10014,32.95,1193.2,38.9045145
NGC6750,33.02,3903.6,40.17908108
UGC11816,34.261,4900.1,71.1541115
NGC7259,31.516,1761.3,20.10018247
PGC083454,35.95,11328,154.8816619
PGC091621,34.46,6708.1,77.98301105
PGC091661,35.04,5805.4,101.8591388
PGC093031,33.393,3622.4,47.70896554
PGC166163,28.59,428.1,5.22396189
PGC166193,28.64,357,5.345643594
PGC343503,35.893,10345.8,150.8689959
PGC643983,36.22,15987,175.3880502
PGC906205,34.2,4593.3,69.18309709
PGC1210567,33.55,6057.5,51.2861384
PGC2798871,33.02,,40.17908108
PGC2802594,24.42,,0.765596607
PGC3111932,38.78,46670.2,570.1642723
SDSSJ085112.11+275248.1,29.64,344.8,8.472274141
[CKT2009]D0959+68,28.133,-80.2,4.232529561
SDSSJ215546.40+003536.7,40.09,79038.1,1042.317429
SDSSJ215440.79+002448.4,39.48,66181.2,787.0457897
SDSSJ223031.48-003009.6,39.79,84492.5,907.8205302
SDSSJ230102.97-001226.5,40.32,91616.7,1158.777356
SDSSJ232021.45-002059.2,40.59,105029,1312.199899
SDSSJ122852.81-000540.1,42.51,185778,3176.874071
[GC96]J082443.49-002106.2,41.36,113765,1870.68214
SDSSJ010208.65-005246.8,39.22,57449.7,698.2324041
PICTORIS1,20.4,,0.120226443
ANTLIAB,25.56,164.2,1.294195841
NGC4045,32.558,1867,32.47880188
[SBS2017]D1005+68,28,,3.981071706
ESO383-032,35.095,7067.2,104.4720219
ESO466-036,33.756,2417.5,56.38972803
IC5270,31.96,1931.9,24.66039337
IC5269,32.02,2033.9,25.3512863
ESO320-004,31.54,2644.8,20.32357011
ESO440-004,32.645,1660.2,33.80648362
PGC046261,33.104,2529.2,41.7637993
NGC5054,30.864,1629.6,14.88675359
NGC1051,31.65,1285.8,21.3796209
NGC1331,31.8,1126.8,22.90867653
NGC1827,30.2,865.2,10.96478196
ESO504-024,31.84,1716.6,23.33458062
NGC4600,29.832,757.8,9.255502448
ESO440-011,28.44,1757.3,4.875284901
NGC3936,31.4,1840.4,19.05460718
ESO404-018,32.416,2303.5,30.42285727
IC5269B,31.589,1670.9,20.78739172
NGC7418A,32.71,2108.7,34.8337315
NGC7418,31.1,1450.7,16.59586907
PANDAS48,24.57,-95.6,0.820351544
UGC07639,29.42,446.1,7.655966069
NGC3769,31.06,768.2,16.29296033
UGC06773,30.78,982.5,14.32187899
UGC06399,31.541,848.4,20.33293161
NGC3726,30.642,907.4,13.44002263
NGC3877,30.836,951.9,14.69602899
NGC3893,31.3,1016.2,18.19700859
NGC3949,31.344,853.1,18.56949101
UGC06894,31.336,927.8,18.50120435
NGC3972,31.506,932.9,20.00783052
UGC06917,31.479,974.9,19.76059422
NGC3985,31.053,1038.6,16.24052259
NGC4013,31.367,876.9,18.76722237
NGC4010,31.262,957.6,17.88133749
IC0750,32.75,739.7,35.48133892
UGC06983,31.64,1152.2,21.28139046
NGC4085,31.413,849,19.16902395
UGC07089,30.336,813.8,11.67347076
UGC07094,30.15,812.4,10.71519305
NGC4102,31.307,919.5,18.25576346
NGC4157,31.109,845.2,16.66479594
NGC4183,31.108,965.6,16.65712328
NGC4217,31.345,1063,18.57804455
ESO471-006,28.2,274.7,4.365158322
IC1574,28.465,374.7,4.93173804
NGC0059,28.45,396.4,4.897788194
NGC0247,27.849,171.9,3.713641702
FORNAX_UFD1,31.37,,18.79316817
UGC11411,29.083,296.5,6.555412124
LEOT,23.085,-58.5,0.413999675
UGC12807,36.475,12533.5,197.2422736
PGC2802582,24.35,-194.4,0.741310241
PGC3084796,23.98,-66.6,0.625172693
UGC00549,34.29,6222.6,72.11074792
UGC02982,33.35,5275.8,46.77351413
UGC03070,32.287,2448.7,28.66817191
UGC03420,34.44,5244.3,77.26805851
PGC019975,32.831,3371.2,36.82985423
UGC04777,32.533,2006.3,32.10702011
NGC6462,36.175,11715.3,171.7908387
UGC06879,32.53,2272.1,32.06269325
NGC6695,35.28,5702.9,113.7627286
PGC3097693,31.384,1787,18.91472363
ESO215-009,28.689,378.9,5.467641107
PGC2815820,27.33,,2.924152378
PGC2815822,27.932,,3.858335599
PGC2815823,27.947,,3.885080304
PGC2793261,33.596,4637.3,52.3841619
PGC2793266,34.366,5429.4,74.67925899
PGC2793272,34.126,4225.1,66.86517722
PGC2793273,34.016,5404.9,63.56235799
PGC2793294,34.599,5720.1,83.13808179
PGC2793297,33.454,4560.4,49.06818568
PGC2793300,34.61,4468.1,83.56030182
PGC2793302,33.285,5717,45.39416167
PGC2793304,34.353,5175.2,74.2335107
PGC2793305,35.19,4930.2,109.1440336
PGC2793306,33.611,3941.6,52.74727157
PGC2793309,34.97,5229.2,98.62794856
PGC2793310,34.027,6133,63.88516194
PGC2793313,34.001,4724.4,63.1247978
PGC2793323,34.63,4703.7,84.33347578
PGC2793324,34.745,6133.6,88.92011179
PGC2793326,34.214,5307.1,69.63057796
PGC2793329,34.174,3370.3,68.35967668
PGC2793332,33.929,5428.8,61.06607405
PGC2793338,33.96,4803.8,61.94410751
PGC2793347,34.611,3943.2,83.59879163
PGC2793348,33.909,6132.7,60.50621692
PGC2793352,33.399,4475.4,47.84097258
PGC3077814,34.037,5270.1,64.18004245
PGC3078024,34.505,3908.2,79.61593504
PGC3080012,34.175,4939.9,68.39116473
ESO409-015,29.7,748.7,8.7096359
ESO540-031,27.621,308.7,3.34348978
PGC016389,29.21,487.7,6.950243176
IC4870,29.65,780.4,8.511380382
ESO461-036,29.222,470.3,6.988757961
PGC166159,29.59,,8.279421637
PGC592761,28.493,341.1,4.995741982
PGC677373,28.244,452.7,4.454510634
[CKT2009]D1028+70,27.92,43.8,3.837072455
UGC03755,29.429,207,7.687763242
ESO553-046,29.13,391.5,6.698846094
PGC018431,29.912,581.7,9.602846792
ESO490-017,29.008,309.4,6.332861645
UGC03600,30.11,407.6,10.51961874
ESO059-001,28.33,315.5,4.634469197
PGC683190,28.745,509.1,5.61047976
ANDROMEDA28,24.445,-120.3,0.774461798
ANDROMEDA29,24.59,-13.1,0.827942164
PGC002666,24.325,-204,0.732824533
PGC002121,24.337,-170.7,0.736885482
[RC2]A0113+33,24.017,-43.1,0.635916363
ANDROMEDA15,24.47,-164.3,0.783429643
ESO361-019,30.24,2155.2,11.16863248
UGC02915,34.475,5360.4,78.52356346
UGC05349,32.17,1361.9,27.16439269
IC3101,31.231,1368.4,17.62787653
PGC066242,32.616,2374.5,33.35799967
ESO488-060,32.03,1622.8,25.46830253
NGC1744,29.952,593.6,9.781377043
ESO359-003,30.702,1449.3,13.81656231
UGC06679,34.36,5193.2,74.47319739
PGC023146,34.073,4193.3,65.25292741
ESO501-080,30.475,844.1,12.44514612
NGC5169,33.41,2500,48.08393484
ESO526-011,34.648,5916.5,85.0354472
IC2130,31.052,1669.7,16.23304528
ESO482-011,30.8,1492.9,14.45439771
NGC1179,31.26,1717.3,17.86487575
NGC4233,32.59,2199.6,32.96097122
PGC083758,33.875,7103.6,59.56621435
NGC6575,35.029,7072.4,101.344457
DONATIELLO1,27.6,,3.311311215
PGC006354,29.48,881.7,7.870457897
UGC01999,31.733,1043.4,22.21263089
UGC05347,33.018,2001.2,40.14209182
UGC05288,30.295,434.4,11.45512941
UGC07522,32.751,1337.5,35.49768245
UGC07739,32.698,1966.6,34.6417641
UGC05921,32.36,1368,29.6483139
UGC11921,31.51,1863.5,20.04472027
UGC12707,32.7,2769.8,34.67368505
NGC3190,31.93,1245.7,24.32204009
PGC090653,34.4,6857.6,75.8577575
UGC04565,34.73,3931.4,88.30799004
NGC4173,30.657,1120.9,13.53318442
IC3074,32.75,1912.8,35.48133892
PGC091787,34.53,5416.5,80.53784412
NGC7407,34.953,6634.3,97.85882571
UGC00017,31.336,1024.2,18.50120435
AGC748778,29.05,405,6.45654229
NGC0023,33.552,4729.4,51.33339644
NGC0063,31.337,1291.3,18.50972643
PGC093038,37,11434.7,251.1886432
NGC0489,33.276,2605.5,45.20640796
IC1711,33.231,2906.1,44.27922388
PGC138451,29.47,478,7.834296428
IC0163,31.988,2851.2,24.98043519
PGC166063,29.69,486,8.669618758
PGC166064,28.739,323.1,5.594998829
PGC166065,28.521,279.6,5.060576565
NGC0820,34.046,4499.6,64.44659847
UGC02159,33.491,5287.8,49.91142852
UGC02171,33.908,4661.5,60.47835919
PGC2807110,28.396,302.5,4.777492347
PGC090789,35.448,8099.6,122.9136173
PGC090795,35.652,6808.1,135.0205896
AGC174605,29.911,226,9.598425536
PGC090800,36.769,13625.4,225.8395501
IC0610,32.33,1100.9,29.24152378
NGC3246,32.75,2014.5,35.48133892
NGC3332,34.538,5722.9,80.83510374
PGC4689210,30.046,541.2,10.21409752
NGC3522,32.03,1142.6,25.46830253
NGC3951,34.532,6422.1,80.61205639
IC0745,31.287,1024.8,18.08839362
IC0755,31.272,1469,17.96387399
NGC4197,31.992,1996.7,25.02649326
IC3059,31.882,201.7,23.79030446
PGC039159,29.83,2027,9.246981739
NGC4206,31.379,643.1,18.87122097
NGC4207,31.284,537.1,18.06342083
NGC4222,31.476,172.2,19.7333128
NGC4224,33.807,2510.4,57.72979296
NGC4216,30.7,76,13.80384265
NGC4289,33.274,2523.8,45.16479049
PGC039894,32.58,874.6,32.80952931
PGC040045,29.84,1251.6,9.289663868
NGC4321,31.014,1528.3,15.95144387
NGC4316,32.109,1184.2,26.41192163
IC3239,31.493,684.5,19.88840705
NGC4353,32.28,1045,28.57590543
PGC040409,32.985,805.7,39.53666201
NGC4376,31.725,1060.9,22.1309471
IC3298,32.642,2393.4,33.75981049
NGC4383,31.229,1665.5,17.61164813
NGC4396,31,-159.8,15.84893192
NGC4393,30.31,742.7,11.53453258
PGC040766,31.645,931.2,21.33044913
NGC4411B,32.14,1205.1,26.79168325
NGC4416,32.997,1321.2,39.75575449
NGC4430,32.76,1373.3,35.64511334
IC3371,32.489,856.8,31.46299056
IC3392,30.236,1622.9,11.14807803
NGC4466,32.46,682.2,31.04559588
NGC4492,32.571,1676,32.67382661
NGC4480,32.82,2352.8,36.64375746
IC3446,33.3,1198,45.70881896
NGC4501,30.239,2235.9,11.16349032
NGC4522,30.809,2258.2,14.51443049
IC0800,30.729,2292.4,13.98942937
NGC4526,30.928,510.7,15.33204199
NGC4540,30.51,1244.4,12.64736347
PGC041994,33.129,710.8,42.2474013
NGC4548,30.969,437.5,15.62427952
NGC4544,31.046,1075.6,16.18825363
NGC4561,31.882,1372.6,23.79030446
NGC4579,31.496,1465.8,19.91590289
AGC749241,28.75,449.5,5.623413252
NGC4630,30.993,661.8,15.79792326
PGC042717,32.731,2344.7,35.17223774
NGC4689,30.84,1569.8,14.72312502
PGC043072,29.919,1085,9.633852661
NGC4698,31.7,952.8,21.87761624
NGC4808,31.206,696.5,17.4260919
PGC083663,35.842,6632.4,147.3669177
NGC5117,32.637,2417.8,33.68216508
NGC5240,33.146,2287,42.57944536
NGC5338,30.517,784.2,12.68819954
PGC2807150,27.104,257.6,2.63511759
IC5145,35.35,7562.3,117.4897555
UGC11941,35.296,7063.6,114.6040591
NGC7222,36.586,12491.6,207.586927
PGC091731,34.78,7474.7,90.36494737
PGC091747,34.858,6805.9,93.6698878
NGC7347,32.43,2406.6,30.61963434
UGC12355,34.831,7910.2,92.51241113
NGC7634,33.58,3234.7,51.99959965
PGC085512,35.79,8220.4,143.8798578
PGC091814,34.134,7349.2,67.11197197
NGC7750,31.423,3055.4,19.25750414
PGC169662,35.855,8488,148.2518085
UGC00132,31.56,1815.1,20.51162179
UGC00260,32.227,2262.7,27.88688463
UGC00557,34.554,4653.7,81.43291852
UGC00556,34.363,4790.1,74.57615702
UGC00565,33.471,5800.3,49.45383779
PGC003184,34.696,6949.8,86.93606925
UGC00525,32.884,5084.7,37.73983525
UGC00575,34.101,4814.1,66.09977787
PGC003466,33.942,4881.6,61.43275613
UGC00607,36.417,11761.4,192.0436714
UGC00634,32.146,2309,26.86581377
UGC00714,33.599,4786.1,52.45658331
UGC00732,33.758,5591.2,56.44168882
UGC01110,32.739,2860.3,35.30205604
UGC01112,31.96,1773.9,24.66039337
UGC01178,33.788,5641.2,57.22687092
UGC01200,30.69,898.6,13.74041975
UGC01234,34.871,5798.4,94.23234526
UGC01970,32.526,2002.6,32.00368595
UGC01958,31.96,1112.6,24.66039337
PGC021549,36.02,8328.6,159.9558029
UGC04054,32.16,2053.6,27.03958364
UGC04060,34.186,4570,68.73849196
UGC04395,33.46,2139.3,49.20395357
UGC04550,32.895,1954.9,37.9314985
UGC04559,33.222,2027.6,44.09608165
UGC04482,33.13,1998.8,42.26686143
UGC05020,32.531,1590.9,32.07746206
PGC028061,35.11,9907,105.1961874
UGC05234,34.981,5916.1,99.12883449
UGC05376,33.06,1914.8,40.92606597
UGC05958,31.854,1143.8,23.48551024
UGC06104,33.515,2867.3,50.46612976
PGC035622,34.718,6070,87.82132799
UGC06603,31.994,1626.6,25.04955413
PGC036371,34.216,6273.1,69.69473964
PGC036779,35.364,6108.5,118.249687
PGC036856,34.908,6771.1,95.85173977
PGC039556,31.845,1923.8,23.38837239
PGC039813,31.675,2483.6,21.62718524
UGC07423,32.73,1190,35.15604405
PGC040408,32.17,1673.8,27.16439269
PGC040411,31.048,843,16.20317043
UGC07697,33.275,2507.5,45.18559444
UGC07567,32.31,795.6,28.97343588
UGC07579,33.062,2172.6,40.96377764
PGC042884,31.069,850.6,16.36062913
PGC043164,33.024,6622.6,40.2531619
PGC043278,34.23,6901.8,70.14552984
UGC07982,31.422,1083.9,19.24863778
UGC08013,35.563,7886.4,129.5985075
UGC08166,33.72,2897,55.4625713
PGC051854,37.21,12184.4,276.6941645
UGC09394,32.261,1802.6,28.326962
UGC09530,34.62,8597.5,83.94599865
UGC09991,33.068,2010.1,41.07712126
UGC09977,32.343,1948.6,29.4171097
UGC10288,32.665,2096.1,34.11929116
UGC12071,36.092,10607,165.3484012
PGC069284,35.129,7286,106.1206741
UGC12133,35.317,7586.6,115.7177551
UGC12158,35.46,9478.6,123.5947433
UGC12234,33.7,6516.9,54.95408739
UGC12321,33.69,2331.2,54.70159629
UGC12308,32.861,2390.5,37.34220854
PGC070600,35.55,9782,128.8249552
PGC070927,33.48,3732,49.65923215
UGC12494,33.33,4340,46.34469197
UGC12501,33.799,3947,57.51749985
UGC12497,32.473,3911,31.23201467
PGC071201,32.24,3662.5,28.05433638
PGC071529,33.038,3670.8,40.51352202
UGC12613,24.924,-19.3,0.965606099
UGC12631,35.573,9367.3,130.196707
UGC12667,32.879,3980.6,37.65303604
UGC12693,34.214,5148.4,69.63057796
UGC12678,36.083,9275.1,164.6645077
UGC12681,32.13,1633,26.66858665
UGC12755,35.993,8986.2,157.9792326
UGC12792,35.579,11693.1,130.5569513
UGC00320,33.08,2472.1,41.3047502
UGC00628,34.66,5573.9,85.50667129
UGC01500,32.404,2523.7,30.25519804
UGC02364,34.611,5450.8,83.59879163
UGC05691,36.987,16249.3,249.6893392
UGC07955,34.802,6758.4,91.28512193
UGC11893,35.438,5785.1,122.3488805
NGC7562A,33.021,3652.1,40.1975885
UGC12388,34.07,4749,65.16283941
UGC12344,32.16,1808.8,27.03958364
PGC090453,34.362,5133.1,74.54182134
NGC0029,34.455,4948.7,77.8036551
NGC0105,33.882,5303.8,59.75854297
NGC0252,34.435,5091.5,77.09034691
UGC00509,34.295,5293.7,72.27698036
NGC0428,30.85,1224.2,14.79108388
NGC0522,32.945,2823.9,38.8150366
UGC01171,29.34,834.1,7.379042301
PGC166062,29.24,542.8,7.04693069
NGC0582,34.037,4490.5,64.18004245
NGC0783,33.941,5315.2,61.40447181
NGC0769,33.525,4537.9,50.69907083
UGC01470,34.32,5287.8,73.11390835
NGC0799,34.502,5863.7,79.50601751
NGC0825,34.723,3446,88.02377706
NGC0865,32.445,3099.6,30.8318795
NGC0973,33.994,4958.3,62.92163513
NGC0992,33.3,4211.1,45.70881896
PGC090783,34.9,6417.3,95.4992586
IC0277,33.97,2855.6,62.23002852
IC2219,34.118,5166.1,66.61929002
PGC090815,34.12,2425.6,66.68067692
NGC2731,31.669,2453,21.5675096
PGC2806961,29.911,227.6,9.598425536
IC0582,34.59,7542.4,82.79421637
NGC3131,34.4,5015.1,75.8577575
NGC3185,31.92,1163.5,24.21029047
NGC3270,34.614,6194.1,83.71436744
NGC3306,33.199,2843,43.63148556
NGC3365,31.294,862.2,18.14679779
NGC3380,29.222,1557.9,6.988757961
NGC3430,32.404,1562.9,30.25519804
NGC3501,31.77,1053,22.5943577
NGC3611,32.89,1500.8,37.84425847
NGC3629,32.746,1474.8,35.41604004
NGC3684,31.57,1091.9,20.60629913
NGC3692,33.03,1616.8,40.3645393
NGC3701,32.978,2764,39.40941607
NGC3861,34.952,5019.5,97.81377043
NGC3912,31.49,1764.5,19.86094917
UGC06862,34.132,2658.1,67.05018802
NGC4062,30.814,763.6,14.54788971
NGC4152,32.646,2112.4,33.82205567
NGC4165,33.765,1811.9,56.6239289
IC0769,32.907,2146.2,38.14169597
IC3099,32.689,2062.6,34.49848314
IC3061,33.066,2261.3,41.03930525
NGC4189,31.781,2049.8,22.70910404
NGC4192,30.515,-171.6,12.67651866
IC3066,32.185,313,27.35268726
IC0776,32.528,2397.2,32.03317601
IC3115,31.939,655.4,24.4230557
NGC4254,30.55,2354.9,12.88249552
NGC4294,30.955,278.5,15.5238701
NGC4302,30.78,1079.1,14.32187899
IC3148,31.905,2405.8,24.043628
IC3267,32.86,1161.6,37.32501578
IC3259,31.171,1340.8,17.14746796
IC3311,31.474,-195.3,19.71514611
IC3322,31.49,1115.3,19.86094917
NGC4394,31.963,879.2,24.69448651
NGC4313,30.444,1374.8,12.26874105
IC3229,31.928,1467.4,24.29964898
NGC4380,31.519,887.5,20.12797109
NGC4388,31.195,2460,17.33803998
NGC4390,32.09,1036.7,26.18183008
IC3258,30.54,-486.5,12.82330583
PGC040670,31.31,1019.4,18.28100216
NGC4419,31.203,-274,17.40203349
PGC040831,34.315,1773.9,72.94575103
NGC4402,30.469,180.6,12.41080637
IC3341,30.33,366.2,11.64126029
NGC4411,30.785,1212.5,14.35489433
IC3356,30.41,1043.3,12.07813835
NGC4533,31.415,1677,19.18668741
IC0797,31.83,2053.1,23.22736796
NGC4523,29.031,216.7,6.400295121
NGC4535,30.873,1897.5,14.94858207
NGC4536,30.81,1723.9,14.52111618
IC3517,30.993,380.1,15.79792326
NGC4571,31.432,292.4,19.33748545
PGC041918,32.245,1016.1,28.1190083
NGC4567,32.39,2207.6,30.06076303
NGC4586,30.58,708.6,13.06170888
NGC4607,31.5,2207.6,19.95262315
UGC07877,35.05,5908,102.3292992
NGC4639,32.022,939.5,25.37464646
NGC4746,32.434,1737.5,30.67608977
NGC4758,30.653,1211.9,13.50827832
NGC4713,30.828,586.5,14.64198643
NGC4701,31.16,649.6,17.06082389
NGC4712,34.73,4383.7,88.30799004
NGC4772,32.18,965.7,27.28977783
NGC4866,32.36,1953.4,29.6483139
IC0842,34.995,7291.9,99.77000638
IC4088,35.43,7121,121.8989599
IC0851,33.22,2618.8,44.05548635
NGC5014,29.034,1180.1,6.409143566
UGC08328,35.268,6504.1,113.1357864
NGC5081,35.469,6659.2,124.1080637
IC4210,34.484,6384.7,78.84969177
NGC5032,35.631,6419.2,133.7211183
NGC5348,31.011,1425,15.92942135
NGC5356,31.45,1345.3,19.498446
NGC5569,31.2,1767.8,17.37800829
NGC5806,31.579,1357.6,20.69188233
IC4582,32.86,2256.2,37.32501578
IC1151,33.439,2265,48.73040266
UGC12320,34.728,6825.1,88.22669282
UGC12249,35.26,7750.1,112.7197456
IC1461,35.823,9431.9,146.083108
NGC7463,31.792,2437.9,22.82443312
UGC12458,35.523,7053,127.2330681
UGC00052,34.215,5385.6,69.66265141
UGC00485,33.96,5405.6,61.94410751
UGC00511,34.456,4759.1,77.83949326
PGC003285,34.775,6822.4,90.15711376
UGC00633,34.797,5729.8,91.07517198
PGC002964,33.2,5127.3,43.65158322
UGC00521,32.59,781.6,32.96097122
UGC00964,33.055,2819.7,40.83193863
UGC00987,33.769,4797.8,56.72833016
UGC00958,32.705,2525.2,34.75361614
UGC01104,29.39,806,7.550922277
UGC01160,34.277,5581.7,71.68033065
UGC01197,32.763,2901.3,35.69439292
UGC01581,33.89,4542,59.97910763
UGC01685,34.794,6298,90.94943386
UGC01726,34.19,5388.7,68.86522963
UGC01980,34.167,4883.1,68.13966593
UGC01998,34.138,6352,67.23571072
UGC02081,33.029,2628.2,40.34595502
UGC02201,33.976,4232.1,62.40221421
UGC02415,34.879,7789.9,94.58015034
UGC02375,35.194,7623,109.3452697
UGC02405,35.066,7714.9,103.086074
PGC022401,35.212,7343.1,110.2554332
UGC05238,32.565,1625.6,32.5836701
UGC05249,32.351,1733.5,29.52568622
UGC05522,33.047,1094.9,40.68178498
UGC05358,33.13,2802.9,42.26686143
PGC029466,33.857,2656,59.07449259
UGC05524,32.07,1569.8,25.94179362
UGC05672,28.98,473.1,6.251726928
UGC05713,35.047,6253.3,102.1880237
UGC05797,30.036,573,10.167168
UGC05897,32.747,2611.6,35.43235349
NGC3419A,33.38,2987.6,47.42419853
UGC05974,32,917.5,25.11886432
UGC06363,35.026,6265.5,101.2045411
PGC037040,34.239,7640.9,70.43686205
UGC07133,34.03,2533.6,63.97348355
UGC07184,32.606,2017.9,33.20473358
UGC07016,35.28,7219.5,113.7627286
UGC07394,32.452,1510.3,30.93143011
UGC07357,35.322,6658.3,115.9845121
UGC07424,32,781,25.11886432
UGC07612,32.65,1487.7,33.88441561
PGC042160,31.03,995.4,16.06941253
UGC07795,30.553,-7.9,12.90030564
UGC07802,31.559,1710.9,20.50217801
UGC07943,31.78,771.9,22.69864852
UGC07978,35.095,8095.3,104.4720219
UGC07991,31.545,1193.2,20.37042078
UGC08017,35.452,7077.1,123.1402412
PGC043840,35.07,7965.4,103.2761406
UGC08025,35.052,6331.8,102.4235914
UGC08041,30.857,1243.4,14.83884164
UGC08085,32.371,2006.4,29.79888403
UGC08084,31.82,2708.7,23.1206479
PGC045370,30.467,891.3,12.39938086
UGC09299,32.334,1532.2,29.2954383
NGC5658,31.82,1605.8,23.1206479
UGC09389,32.709,1857.4,34.81769367
UGC11838,33.593,3691.5,52.31184048
UGC12010,32.27,2970,28.44461107
UGC12165,34.359,6744,74.43890911
UGC12281,32.651,2738.3,33.90002356
UGC12519,33.398,4545.2,47.81894607
UGC12538,33.44,5102.1,48.75284901
UGC12639,31.21,4729.7,17.45822153
UGC12641,32.73,2874.8,35.15604405
UGC12650,33.987,5271,62.71912632
PGC072411,35.849,9210.7,147.842739
UGC01316,34.552,4823.3,81.35795056
UGC02429,32.42,1772.6,30.4789499
UGC09437,36.92,14443.2,242.1029047
UGC05844,32.21,1429,27.66941645
UGC08244,34.623,7115.6,84.06205449
UGC08833,27.553,292.5,3.24041027
UGC12561,33.466,3892.5,49.34009712
IC0101,32.72,2484.9,34.9945167
UGC01176,29.78,726.8,9.036494737
UGC00562,33.69,5622.6,54.70159629
NGC2608,33.043,2099.3,40.60691534
NGC3020,31.675,1332.8,21.62718524
NGC3287,30.729,1218,13.98942937
NGC3377A,29.85,480.9,9.332543008
NGC3547,31.385,1485.9,18.92343619
NGC4303,30.451,1483.7,12.30835461
UGC07421,31.968,91.8,24.75141318
NGC4037,30.705,864.3,13.83566379
IC3225,32.344,2297.5,29.4306599
NGC4423,31.467,1045.7,19.65169431
NGC4424,28.086,376.2,4.141903726
NGC4438,30.26,46.3,11.27197456
NGC4498,31.112,1468.3,16.68783511
IC3483,33.828,78.3,58.29079789
IC3617,31.268,2014,17.93081377
NGC4634,31.546,79.5,20.37980386
NGC4532,30.225,1943.4,11.09174815
NGC4793,32.142,2508.1,26.81637067
UGC00711,31.936,2055.4,24.3893373
UGC00501,34.25,5242,70.79457844
PGC021831,33.88,4677.3,59.70352866
UGC03955,33.62,4985.6,52.96634439
UGC04296,35.455,8870.4,123.3104833
UGC05129,33.81,3990.5,57.80960474
UGC05107,32.709,1867.8,34.81769367
UGC06583,34.769,6173.5,89.9083443
UGC06791,32.498,1820.1,31.59366436
UGC07512,30.369,1416.7,11.85222807
PGC039401,35.08,6861.8,103.7528416
UGC09215,31.929,1379.7,24.31084196
UGC08899,33.454,2879.4,49.06818568
UGC09482,32.97,1794.1,39.26449354
UGC11967,34.04,5248.5,64.26877173
PGC072115,35.155,9576.1,107.3989412
NGC7667,31.25,2823.6,17.7827941
UGC05574,31.691,1396.1,21.78712876
UGC08662,32.75,2080.9,35.48133892
NGC3659,31.668,1222.2,21.55757968
UGC12562,33.066,3992.5,41.03930525
NGC0100,31.312,979,18.29784734
PGC090564,34.624,5929.2,84.10077541
IC3322A,31.842,922.6,23.35608247
IC3414,31.32,457.5,18.36538343
NGC4496A,30.822,1651,14.60158497
NGC4437,29.62,1036.8,8.394599865
NGC4527,30.746,1654,14.09937949
IC3576,31.114,1004.8,16.70321226
IC4213,31.524,859.6,20.17437086
IC1197,31.765,1435,22.54239212
IC3881,32.226,900.4,27.8740452
NGC5984,31.439,1165.9,19.39992272
IC3742,31.766,921.1,22.55277567
UGC11977,36.423,11504,192.5750414
